datetime "Pyranometer Upper Irradiance [W/m$^2$]" "Pyranometer Lower Irradiance [W/m$^2$]" "Pyrgeometer Upper Irradiance [W/m$^2$]" "Pyrgeometer Lower Irradiance [W/m$^2$]" "Albedo [-]" "Net Solar radiation [W/m$^2$]" "Net (total) radiation [W/m$^2$]" "Net Far Infrared radiation [W/m$^2$]" "Sky temperature [°C]" "Radiometer Ground temperature [°C]"
"2018-11-14 00:00:00" 1.8 -2.9 369.0 364.7 -1.1 4.7 9.0 4.3 10.9 10.0
"2018-11-14 00:01:00" 2.2 -0.0 371.7 365.8 0.6 2.2 8.1 5.9 11.4 10.3
"2018-11-14 00:02:00" 2.4 -2.1 370.7 366.0 -0.7 4.5 9.2 4.7 11.2 10.3
"2018-11-14 00:03:00" 1.6 -0.8 369.0 368.5 -0.1 2.4 3.0 0.5 10.9 10.8
"2018-11-14 00:04:00" 3.3 -2.6 370.0 365.9 0.1 5.9 10.0 4.1 11.1 10.3
"2018-11-14 00:05:00" 3.8 -0.7 368.4 363.9 inf 4.5 9.0 4.5 10.7 9.9
"2018-11-14 00:06:00" 5.4 -2.3 368.4 366.8 -inf 7.6 9.2 1.6 10.8 10.4
"2018-11-14 00:07:00" 2.9 -2.4 370.1 364.4 0.0 5.2 10.9 5.7 11.1 10.0
"2018-11-14 00:08:00" 5.0 -0.1 367.6 366.1 -1.4 5.1 6.6 1.5 10.6 10.3
"2018-11-14 00:09:00" 4.6 -3.1 369.2 364.5 inf 7.7 12.4 4.7 10.9 10.0
"2018-11-14 00:10:00" 2.5 -0.7 369.4 367.3 0.5 3.3 5.3 2.1 11.0 10.6
"2018-11-14 00:11:00" 3.2 -2.1 369.3 365.2 -inf 5.4 9.5 4.1 10.9 10.1
"2018-11-14 00:12:00" 4.0 -2.6 366.6 363.8 -inf 6.5 9.4 2.8 10.4 9.9
"2018-11-14 00:13:00" 4.2 -2.2 371.4 366.6 -0.3 6.4 11.2 4.8 11.3 10.4
"2018-11-14 00:14:00" 4.8 -3.4 368.5 366.5 -1.1 8.2 10.2 2.0 10.8 10.4
"2018-11-14 00:15:00" 3.3 -2.9 368.6 365.8 -inf 6.2 9.0 2.8 10.8 10.2
"2018-11-14 00:16:00" 3.1 -1.9 367.5 366.0 -inf 4.9 6.4 1.5 10.6 10.3
"2018-11-14 00:17:00" 3.1 -3.0 368.3 365.9 -0.1 6.1 8.5 2.4 10.7 10.3
"2018-11-14 00:18:00" 6.2 -2.2 371.0 365.3 -0.9 8.4 14.1 5.7 11.3 10.2
"2018-11-14 00:19:00" 3.8 -2.4 368.9 366.0 inf 6.2 9.1 2.8 10.8 10.3
"2018-11-14 00:20:00" 1.7 -3.3 367.8 364.5 -0.5 5.1 8.3 3.3 10.6 10.0
"2018-11-14 00:21:00" 2.4 -1.7 368.6 364.8 -0.2 4.1 7.9 3.8 10.8 10.1
"2018-11-14 00:22:00" 3.8 -0.3 371.2 366.1 -inf 4.1 9.2 5.2 11.3 10.3
"2018-11-14 00:23:00" 2.9 -2.8 369.5 366.1 -inf 5.7 9.0 3.3 11.0 10.3
"2018-11-14 00:24:00" 3.2 -0.1 369.4 365.3 1.6 3.3 7.5 4.2 11.0 10.2
"2018-11-14 00:25:00" 4.2 -1.8 368.2 366.8 -inf 6.0 7.5 1.5 10.7 10.4
"2018-11-14 00:26:00" 2.8 -1.5 366.8 364.3 -0.3 4.3 6.8 2.5 10.5 10.0
"2018-11-14 00:27:00" 3.5 -4.7 371.2 365.1 2.1 8.2 14.3 6.1 11.3 10.1
"2018-11-14 00:28:00" 4.7 -3.4 369.7 365.9 -inf 8.1 11.9 3.8 11.0 10.3
"2018-11-14 00:29:00" 1.9 -1.5 368.3 365.0 1.0 3.4 6.7 3.3 10.7 10.1
"2018-11-14 00:30:00" 3.5 -1.9 365.1 364.3 -inf 5.3 6.2 0.9 10.1 10.0
"2018-11-14 00:31:00" 1.4 1.4 370.5 365.2 1.7 -0.0 5.3 5.3 11.2 10.1
"2018-11-14 00:32:00" 1.5 -4.6 370.8 367.9 -1.3 6.2 9.0 2.9 11.2 10.7
"2018-11-14 00:33:00" 3.7 -2.6 368.0 364.5 -0.6 6.3 9.7 3.5 10.7 10.0
"2018-11-14 00:34:00" 2.5 -2.6 367.6 366.0 -0.0 5.1 6.7 1.5 10.6 10.3
"2018-11-14 00:35:00" 3.7 -0.9 367.7 364.6 -0.7 4.6 7.6 3.0 10.6 10.0
"2018-11-14 00:36:00" 3.1 -2.4 366.8 363.8 1.0 5.6 8.6 3.1 10.5 9.9
"2018-11-14 00:37:00" 3.6 -2.0 367.6 366.0 inf 5.6 7.2 1.6 10.6 10.3
"2018-11-14 00:38:00" 2.6 -0.1 370.5 367.0 -1.0 2.7 6.1 3.4 11.2 10.5
"2018-11-14 00:39:00" 4.8 -1.4 370.6 364.5 -0.2 6.2 12.3 6.1 11.2 10.0
"2018-11-14 00:40:00" 3.1 -1.3 368.7 365.8 inf 4.4 7.3 2.9 10.8 10.3
"2018-11-14 00:41:00" 4.6 0.9 368.1 366.6 0.8 3.7 5.2 1.4 10.7 10.4
"2018-11-14 00:42:00" 5.4 -0.9 369.4 366.3 -0.2 6.3 9.4 3.1 10.9 10.4
"2018-11-14 00:43:00" 5.1 -1.0 368.5 364.8 -inf 6.0 9.7 3.7 10.8 10.1
"2018-11-14 00:44:00" 3.4 -1.4 367.3 366.7 -0.4 4.8 5.4 0.6 10.5 10.4
"2018-11-14 00:45:00" 5.4 0.4 368.4 363.8 -0.4 5.0 9.6 4.6 10.8 9.9
"2018-11-14 00:46:00" 2.9 -0.9 370.4 365.2 0.5 3.8 9.0 5.2 11.1 10.1
"2018-11-14 00:47:00" 6.1 -0.2 368.3 362.2 0.4 6.3 12.4 6.1 10.7 9.6
"2018-11-14 00:48:00" 3.0 -1.4 367.2 366.9 inf 4.3 4.6 0.3 10.5 10.5
"2018-11-14 00:49:00" 4.5 -1.1 367.7 366.2 0.5 5.6 7.1 1.5 10.6 10.3
"2018-11-14 00:50:00" 5.8 -3.2 370.2 364.1 -0.5 9.0 15.1 6.1 11.1 9.9
"2018-11-14 00:51:00" 4.8 -2.2 369.5 365.5 -0.5 7.0 11.1 4.1 11.0 10.2
"2018-11-14 00:52:00" 3.7 -1.5 368.2 363.7 0.5 5.2 9.8 4.6 10.7 9.8
"2018-11-14 00:53:00" 3.4 -3.5 368.6 368.2 -0.4 6.9 7.2 0.4 10.8 10.7
"2018-11-14 00:54:00" 2.9 -2.0 368.7 362.8 -0.3 4.8 10.7 5.9 10.8 9.7
"2018-11-14 00:55:00" 5.4 -0.7 366.5 363.9 1.3 6.1 8.7 2.6 10.4 9.9
"2018-11-14 00:56:00" 4.3 -0.0 366.8 365.2 -0.8 4.3 6.0 1.7 10.5 10.1
"2018-11-14 00:57:00" 4.5 -1.3 368.8 364.4 0.4 5.8 10.3 4.5 10.8 10.0
"2018-11-14 00:58:00" 5.0 -2.4 369.2 365.9 0.2 7.4 10.6 3.2 10.9 10.3
"2018-11-14 00:59:00" 2.8 -1.2 366.4 364.1 -0.1 4.0 6.4 2.4 10.4 9.9
"2018-11-14 01:00:00" 3.6 -4.1 365.6 366.2 -0.1 7.8 7.2 -0.6 10.2 10.3
"2018-11-14 01:01:00" 4.5 -2.5 366.9 366.2 -0.5 7.0 7.8 0.8 10.5 10.3
"2018-11-14 01:02:00" 2.6 -1.2 368.8 364.8 -0.2 3.8 7.8 4.0 10.8 10.1
"2018-11-14 01:03:00" 3.1 -1.5 370.1 364.7 -inf 4.6 10.0 5.4 11.1 10.0
"2018-11-14 01:04:00" 4.1 -0.8 367.0 365.2 -inf 4.9 6.7 1.8 10.5 10.1
"2018-11-14 01:05:00" 2.5 -1.8 365.7 365.4 0.7 4.3 4.6 0.3 10.2 10.2
"2018-11-14 01:06:00" 3.4 -1.6 368.4 367.1 0.1 5.1 6.3 1.3 10.8 10.5
"2018-11-14 01:07:00" 3.1 -1.5 365.7 365.4 -inf 4.6 5.0 0.4 10.2 10.2
"2018-11-14 01:08:00" 3.5 -3.4 367.4 364.8 inf 6.9 9.5 2.6 10.6 10.1
"2018-11-14 01:09:00" 3.0 -3.4 366.2 365.1 -inf 6.3 7.4 1.1 10.3 10.1
"2018-11-14 01:10:00" 2.1 -1.6 366.1 365.6 0.2 3.7 4.2 0.5 10.3 10.2
"2018-11-14 01:11:00" 4.3 -0.3 365.3 366.0 -inf 4.6 4.0 -0.6 10.2 10.3
"2018-11-14 01:12:00" 3.5 0.5 369.7 366.2 0.9 3.0 6.5 3.6 11.0 10.3
"2018-11-14 01:13:00" 4.6 -3.2 366.7 364.1 inf 7.8 10.4 2.6 10.4 9.9
"2018-11-14 01:14:00" 5.4 -1.6 369.1 365.8 -0.3 7.1 10.4 3.3 10.9 10.3
"2018-11-14 01:15:00" 2.0 -0.0 368.6 365.0 -inf 2.0 5.6 3.5 10.8 10.1
"2018-11-14 01:16:00" 4.0 -0.7 368.1 364.7 0.2 4.7 8.0 3.4 10.7 10.0
"2018-11-14 01:17:00" 4.7 0.4 367.9 365.5 0.6 4.4 6.9 2.5 10.7 10.2
"2018-11-14 01:18:00" 3.8 -1.4 367.2 364.1 -inf 5.2 8.3 3.1 10.5 9.9
"2018-11-14 01:19:00" 3.9 1.1 366.8 365.7 inf 2.8 4.0 1.2 10.5 10.2
"2018-11-14 01:20:00" 3.9 -3.1 367.7 365.6 -0.7 7.0 9.2 2.1 10.6 10.2
"2018-11-14 01:21:00" 4.8 -1.0 367.2 364.0 0.7 5.9 9.0 3.2 10.5 9.9
"2018-11-14 01:22:00" 3.0 -2.6 367.9 366.6 0.3 5.6 6.9 1.2 10.7 10.4
"2018-11-14 01:23:00" 4.2 -2.2 366.4 367.4 1.1 6.4 5.4 -1.0 10.4 10.6
"2018-11-14 01:24:00" 4.9 -3.7 368.9 364.5 -0.3 8.6 13.0 4.4 10.9 10.0
"2018-11-14 01:25:00" 0.9 0.8 367.2 364.5 1.7 0.1 2.7 2.6 10.5 10.0
"2018-11-14 01:26:00" 4.1 -3.6 367.5 367.0 -inf 7.7 8.1 0.5 10.6 10.5
"2018-11-14 01:27:00" 2.3 -2.4 366.9 362.5 1.0 4.7 9.1 4.3 10.5 9.6
"2018-11-14 01:28:00" 2.7 -0.1 369.2 363.2 -0.3 2.9 8.9 6.0 10.9 9.7
"2018-11-14 01:29:00" 4.0 -2.6 367.8 364.1 -1.5 6.6 10.3 3.7 10.6 9.9
"2018-11-14 01:30:00" 3.7 -1.7 367.5 366.1  5.4 6.7 1.3 10.6 10.3
"2018-11-14 01:31:00" 3.5 -1.8 365.6 365.2 -0.6 5.3 5.8 0.5 10.2 10.1
"2018-11-14 01:32:00" 4.5 -0.0 369.3 366.4 -0.3 4.5 7.4 2.9 10.9 10.4
"2018-11-14 01:33:00" 5.2 -2.6 368.6 363.0 0.0 7.8 13.3 5.6 10.8 9.7
"2018-11-14 01:34:00" 5.5 -2.1 366.6 362.9 0.5 7.6 11.3 3.7 10.4 9.7
"2018-11-14 01:35:00" 4.9 -0.6 367.3 366.8 0.7 5.5 6.0 0.5 10.5 10.5
"2018-11-14 01:36:00" 3.8 -1.6 367.9 364.2 0.0 5.4 9.1 3.7 10.6 9.9
"2018-11-14 01:37:00" 4.6 0.1 368.9 365.7 -0.6 4.5 7.6 3.1 10.8 10.2
"2018-11-14 01:38:00" 3.7 -1.4 367.8 366.3 -1.0 5.1 6.6 1.6 10.6 10.3
"2018-11-14 01:39:00" 5.7 -2.6 369.1 365.3 -0.5 8.3 12.2 3.8 10.9 10.2
"2018-11-14 01:40:00" 3.8 -1.0 368.9 363.0 -0.4 4.8 10.6 5.8 10.8 9.7
"2018-11-14 01:41:00" 3.5 -1.7 370.6 364.9 -1.4 5.2 10.9 5.7 11.2 10.1
"2018-11-14 01:42:00" 1.7 -2.8 365.9 365.2 -0.1 4.5 5.2 0.7 10.3 10.1
"2018-11-14 01:43:00" 3.8 -2.0 367.9 365.4 -0.9 5.8 8.2 2.5 10.7 10.2
"2018-11-14 01:44:00" 2.7 -0.4 367.1 364.0 1.0 3.1 6.2 3.1 10.5 9.9
"2018-11-14 01:45:00" 1.0 -1.9 371.1 366.0 -1.0 2.9 8.0 5.1 11.3 10.3
"2018-11-14 01:46:00" 4.8 -1.4 367.7 363.5 -0.2 6.2 10.4 4.2 10.6 9.8
"2018-11-14 01:47:00" 3.1 -1.2 368.3 363.1 inf 4.3 9.5 5.2 10.7 9.7
"2018-11-14 01:48:00" 4.2 -3.2 368.6 366.0 0.4 7.4 10.1 2.7 10.8 10.3
"2018-11-14 01:49:00" 6.0 -3.1 368.8 364.5 -0.9 9.1 13.4 4.3 10.8 10.0
"2018-11-14 01:50:00" 6.0 -1.6 367.9 363.5 -0.8 7.6 12.0 4.4 10.7 9.8
"2018-11-14 01:51:00" 3.4 -2.6 371.0 366.3 -0.6 5.9 10.6 4.6 11.3 10.4
"2018-11-14 01:52:00" 4.5 -0.8 369.7 364.0 0.5 5.2 11.0 5.7 11.0 9.9
"2018-11-14 01:53:00" 3.8 -0.5 370.6 364.7 -inf 4.3 10.2 5.9 11.2 10.0
"2018-11-14 01:54:00" 2.3 -2.9 366.1 365.2 -0.5 5.1 6.1 1.0 10.3 10.1
"2018-11-14 01:55:00" 3.8 -2.0 370.0 365.1  5.8 10.7 4.9 11.1 10.1
"2018-11-14 01:56:00" 2.9 -1.4 369.6 366.4 -0.6 4.3 7.5 3.2 11.0 10.4
"2018-11-14 01:57:00" 2.2 -4.0 368.2 365.1  6.2 9.3 3.1 10.7 10.1
"2018-11-14 01:58:00" 4.5 -2.0 365.1 366.0 -0.3 6.4 5.5 -0.9 10.1 10.3
"2018-11-14 01:59:00" 2.8 -2.3 367.7 366.5 -1.4 5.0 6.2 1.2 10.6 10.4
"2018-11-14 02:00:00" 2.6 -1.6 368.4 365.7 -0.5 4.2 6.9 2.7 10.8 10.2
"2018-11-14 02:01:00" 0.3 -1.0 367.9 364.4 -0.7 1.3 4.8 3.4 10.7 10.0
"2018-11-14 02:02:00" 4.3 -0.6 367.9 363.0 inf 4.9 9.8 4.9 10.7 9.7
"2018-11-14 02:03:00" 3.2 -2.6 365.9 364.5 -0.3 5.7 7.1 1.4 10.3 10.0
"2018-11-14 02:04:00" 4.9 -2.1 368.8 366.0 -inf 7.0 9.8 2.9 10.8 10.3
"2018-11-14 02:05:00" 3.1 -0.7 369.1 365.6 -inf 3.9 7.3 3.5 10.9 10.2
"2018-11-14 02:06:00" 4.9 -4.1 367.4 365.0 -1.0 9.1 11.4 2.3 10.6 10.1
"2018-11-14 02:07:00" 4.6 0.5 369.1 364.6 0.1 4.1 8.6 4.5 10.9 10.0
"2018-11-14 02:08:00" 5.8 -3.6 369.6 364.3 -1.0 9.3 14.6 5.3 11.0 10.0
"2018-11-14 02:09:00" 2.3 -2.1 365.6 364.2 -inf 4.4 5.8 1.4 10.2 9.9
"2018-11-14 02:10:00" 5.4 -0.4 368.6 366.8 0.3 5.9 7.6 1.8 10.8 10.5
"2018-11-14 02:11:00" 3.4 -1.1 367.6 365.5  4.6 6.7 2.1 10.6 10.2
"2018-11-14 02:12:00" 3.4 -2.0 368.2 365.4 -0.8 5.4 8.1 2.7 10.7 10.2
"2018-11-14 02:13:00" 2.7 -1.0 367.1 363.3 -0.4 3.6 7.5 3.8 10.5 9.8
"2018-11-14 02:14:00" 2.4 0.4 369.2 363.7 -0.4 2.1 7.5 5.5 10.9 9.9
"2018-11-14 02:15:00" 3.5 -2.6 371.2 364.1 -0.7 6.1 13.3 7.2 11.3 9.9
"2018-11-14 02:16:00" 3.1 -1.7 367.4 364.4 0.6 4.7 7.8 3.1 10.6 10.0
"2018-11-14 02:17:00" 6.3 -1.2 369.4 365.8 -0.1 7.6 11.1 3.6 11.0 10.3
"2018-11-14 02:18:00" 4.7 -3.4 368.6 364.4 -0.4 8.2 12.3 4.2 10.8 10.0
"2018-11-14 02:19:00" 3.0 -0.5 369.6 365.8  3.4 7.2 3.8 11.0 10.2
"2018-11-14 02:20:00" 1.8 -3.5 367.6 364.6 -0.7 5.3 8.3 3.0 10.6 10.0
"2018-11-14 02:21:00" 4.3 -2.4 368.4 366.3 -0.6 6.7 8.8 2.1 10.8 10.4
"2018-11-14 02:22:00" 6.3 0.6 369.4 364.3 -0.0 5.7 10.9 5.1 11.0 10.0
"2018-11-14 02:23:00" 7.2 -3.1 369.2 364.7 -0.7 10.3 14.8 4.5 10.9 10.0
"2018-11-14 02:24:00" 5.2 -2.0 366.4 365.9 -0.1 7.2 7.6 0.5 10.4 10.3
"2018-11-14 02:25:00" 4.1 -0.7 369.2 365.5 0.7 4.8 8.5 3.7 10.9 10.2
"2018-11-14 02:26:00" 0.3 -3.0 369.6 364.8 -inf 3.2 8.0 4.7 11.0 10.1
"2018-11-14 02:27:00" 1.6 -3.6 367.7 365.5 0.7 5.2 7.4 2.2 10.6 10.2
"2018-11-14 02:28:00" 3.2 -1.5 365.5 365.9 -inf 4.8 4.4 -0.4 10.2 10.3
"2018-11-14 02:29:00" 3.9 -3.5 367.0 364.8 -2.2 7.4 9.6 2.2 10.5 10.1
"2018-11-14 02:30:00" 2.9 -3.0 366.4 364.5 -0.4 5.9 7.9 2.0 10.4 10.0
"2018-11-14 02:31:00" 3.8 -1.9 365.3 363.5 -0.3 5.7 7.5 1.9 10.2 9.8
"2018-11-14 02:32:00" 5.7 -2.1 369.7 365.3  7.8 12.1 4.4 11.0 10.2
"2018-11-14 02:33:00" 3.6 -3.6 367.9 364.6 -0.4 7.2 10.5 3.3 10.7 10.0
"2018-11-14 02:34:00" 5.0 0.5 366.2 364.1 inf 4.4 6.5 2.1 10.3 9.9
"2018-11-14 02:35:00" 2.9 -1.6 367.8 366.6 0.1 4.6 5.8 1.2 10.6 10.4
"2018-11-14 02:36:00" 1.6 -2.9 368.2 365.3 0.8 4.5 7.4 2.9 10.7 10.2
"2018-11-14 02:37:00" 4.4 -2.5 366.7 366.2 -inf 6.9 7.4 0.5 10.4 10.3
"2018-11-14 02:38:00" 2.5 -3.2 369.4 365.8 -1.1 5.7 9.4 3.7 11.0 10.3
"2018-11-14 02:39:00" 1.7 -2.1 368.6 365.7 1.1 3.8 6.8 3.0 10.8 10.2
"2018-11-14 02:40:00" 3.2 -1.6 370.2 365.4 -1.4 4.8 9.6 4.8 11.1 10.2
"2018-11-14 02:41:00" 3.2 -0.9 367.2 364.5 0.1 4.1 6.9 2.8 10.5 10.0
"2018-11-14 02:42:00" 3.3 0.5 366.5 363.3 1.8 2.9 6.1 3.2 10.4 9.8
"2018-11-14 02:43:00" 3.9 0.8 367.7 365.3 -0.5 3.2 5.6 2.5 10.6 10.2
"2018-11-14 02:44:00" 2.9 0.1 367.7 364.1 0.3 2.8 6.3 3.5 10.6 9.9
"2018-11-14 02:45:00" 1.6 -2.9 366.4 362.6 -0.8 4.5 8.3 3.8 10.4 9.6
"2018-11-14 02:46:00" 4.4 -2.2 370.7 362.6 -inf 6.6 14.7 8.0 11.2 9.6
"2018-11-14 02:47:00" 2.5 -2.6 367.9 365.4 -inf 5.1 7.7 2.5 10.7 10.2
"2018-11-14 02:48:00" 3.0 -0.2 365.0 366.0 -inf 3.2 2.2 -1.0 10.1 10.3
"2018-11-14 02:49:00" 6.0 -3.7 368.4 364.3 -inf 9.7 13.8 4.1 10.8 10.0
"2018-11-14 02:50:00" 4.6 -4.1 368.5 365.0 -inf 8.7 12.2 3.5 10.8 10.1
"2018-11-14 02:51:00" 4.2 -1.0 367.3 363.7 0.2 5.2 8.8 3.5 10.5 9.9
"2018-11-14 02:52:00" 3.1 -2.9 367.9 367.3 inf 6.0 6.6 0.6 10.7 10.5
"2018-11-14 02:53:00" 3.5 -4.1 366.4 362.9 -inf 7.6 11.1 3.5 10.4 9.7
"2018-11-14 02:54:00" 4.5 -1.4 367.7 368.1 -0.3 5.9 5.5 -0.4 10.6 10.7
"2018-11-14 02:55:00" 3.4 0.2 368.7 366.6 0.2 3.2 5.3 2.1 10.8 10.4
"2018-11-14 02:56:00" 3.5 -1.8 367.1 362.6 1.3 5.3 9.8 4.5 10.5 9.6
"2018-11-14 02:57:00" 3.3 -1.9 366.8 364.8 0.7 5.2 7.2 2.0 10.4 10.1
"2018-11-14 02:58:00" 3.7 -0.3 370.1 367.1 0.5 4.0 6.9 2.9 11.1 10.5
"2018-11-14 02:59:00" 3.1 -1.0 368.2 364.0 -0.6 4.1 8.3 4.2 10.7 9.9
"2018-11-14 03:00:00" 5.2 -3.3 367.8 365.4 -0.2 8.4 10.9 2.4 10.6 10.2
"2018-11-14 03:01:00" 5.1 0.6 367.8 366.0 -1.2 4.5 6.3 1.8 10.6 10.3
"2018-11-14 03:02:00" 5.6 -2.0 367.3 364.8 inf 7.6 10.1 2.5 10.5 10.1
"2018-11-14 03:03:00" 2.5 -0.9 366.5 362.9 inf 3.4 6.9 3.5 10.4 9.7
"2018-11-14 03:04:00" 3.4 -4.2 367.8 365.2 -inf 7.6 10.1 2.6 10.6 10.1
"2018-11-14 03:05:00" 5.7 1.3 367.6 364.2 0.3 4.4 7.7 3.3 10.6 10.0
"2018-11-14 03:06:00" 4.6 -1.9 366.6 364.5 -0.4 6.4 8.6 2.2 10.4 10.0
"2018-11-14 03:07:00" 3.8 -1.5 366.7 364.4 -inf 5.4 7.6 2.3 10.4 10.0
"2018-11-14 03:08:00" 2.1 -0.8 366.7 364.7 0.7 2.9 5.0 2.0 10.4 10.0
"2018-11-14 03:09:00" 5.4 -1.8 367.3 365.2 -0.6 7.1 9.3 2.2 10.6 10.1
"2018-11-14 03:10:00" 4.9 0.3 366.2 364.2 -0.1 4.6 6.6 2.0 10.3 9.9
"2018-11-14 03:11:00" 6.1 -2.1 366.0 365.0 -0.8 8.2 9.3 1.1 10.3 10.1
"2018-11-14 03:12:00" 4.3 -2.2 369.9 366.6 0.1 6.5 9.8 3.3 11.0 10.4
"2018-11-14 03:13:00" 4.7 -0.9 368.9 362.9 -inf 5.7 11.6 6.0 10.9 9.7
"2018-11-14 03:14:00" 4.4 -1.5 369.2 362.8 -1.3 5.9 12.3 6.4 10.9 9.7
"2018-11-14 03:15:00" 3.9 -0.0 367.3 366.8 0.2 3.9 4.4 0.5 10.6 10.5
"2018-11-14 03:16:00" 2.6 -4.3 365.3 365.0 -1.4 6.9 7.2 0.3 10.2 10.1
"2018-11-14 03:17:00" 5.6 -1.8 370.2 364.3 -0.0 7.4 13.3 5.8 11.1 10.0
"2018-11-14 03:18:00" 4.2 -2.0 368.9 364.9 0.1 6.2 10.2 4.0 10.9 10.1
"2018-11-14 03:19:00" 3.1 -1.7 367.8 366.7 0.1 4.8 5.9 1.1 10.6 10.4
"2018-11-14 03:20:00" 3.1 -1.0 367.7 364.2 1.5 4.1 7.5 3.4 10.6 10.0
"2018-11-14 03:21:00" 1.7 -0.9 368.5 364.4 -inf 2.6 6.8 4.1 10.8 10.0
"2018-11-14 03:22:00" 4.3 -0.3 366.8 366.3 inf 4.5 5.0 0.5 10.4 10.4
"2018-11-14 03:23:00" 1.8 -1.6 367.1 364.9 0.2 3.4 5.7 2.2 10.5 10.1
"2018-11-14 03:24:00" 6.4 -1.4 366.5 366.2 -inf 7.8 8.1 0.3 10.4 10.3
"2018-11-14 03:25:00" 2.5 -1.5 368.4 365.2 -inf 4.0 7.2 3.2 10.8 10.1
"2018-11-14 03:26:00" 4.6 -1.3 368.1 365.3 inf 5.9 8.7 2.8 10.7 10.2
"2018-11-14 03:27:00" 3.8 0.0 365.8 366.5 inf 3.8 3.0 -0.8 10.2 10.4
"2018-11-14 03:28:00" 4.7 -0.2 366.6 364.4 -0.5 5.0 7.1 2.1 10.4 10.0
"2018-11-14 03:29:00" 4.5 -1.7 365.8 364.1 0.7 6.1 7.8 1.7 10.3 9.9
"2018-11-14 03:30:00" 1.5 -1.7 367.4 364.7 inf 3.3 5.9 2.7 10.6 10.0
"2018-11-14 03:31:00" 4.4 -2.5 367.2 364.5 -0.6 6.9 9.6 2.7 10.5 10.0
"2018-11-14 03:32:00" 5.9 0.0 366.5 364.9 0.0 5.9 7.5 1.6 10.4 10.1
"2018-11-14 03:33:00" 2.1 -3.3 371.4 365.8 1.0 5.3 11.0 5.6 11.3 10.3
"2018-11-14 03:34:00" 5.0 -3.5 367.8 366.2 -inf 8.5 10.1 1.6 10.6 10.3
"2018-11-14 03:35:00" 5.3 -1.5 368.9 364.9 -0.1 6.8 10.8 4.0 10.9 10.1
"2018-11-14 03:36:00" 5.2 0.1 367.6 365.8 3.5 5.0 6.8 1.8 10.6 10.3
"2018-11-14 03:37:00" 3.5 0.3 365.9 363.5 -0.1 3.2 5.6 2.4 10.3 9.8
"2018-11-14 03:38:00" 3.6 -3.1 367.9 364.5 -0.7 6.7 10.1 3.4 10.7 10.0
"2018-11-14 03:39:00" 4.3 -0.8 366.1 364.5 -0.9 5.0 6.7 1.6 10.3 10.0
"2018-11-14 03:40:00" 4.8 -0.3 367.6 363.9 0.4 5.1 8.8 3.7 10.6 9.9
"2018-11-14 03:41:00" 5.0 -2.4 366.8 365.4 -0.5 7.3 8.7 1.4 10.4 10.2
"2018-11-14 03:42:00" 4.6 -1.2 368.5 364.5 -inf 5.8 9.7 4.0 10.8 10.0
"2018-11-14 03:43:00" 5.2 0.1 367.1 363.3 0.2 5.1 8.9 3.8 10.5 9.8
"2018-11-14 03:44:00" 3.8 -2.0 365.2 365.0 -1.3 5.8 6.0 0.3 10.1 10.1
"2018-11-14 03:45:00" 4.1 -0.8 369.3 365.5 -2.4 4.9 8.7 3.8 10.9 10.2
"2018-11-14 03:46:00" 4.7 -5.1 366.2 363.8 -inf 9.8 12.1 2.4 10.3 9.9
"2018-11-14 03:47:00" 3.8 -2.6 367.4 363.8 -0.8 6.5 10.1 3.6 10.6 9.9
"2018-11-14 03:48:00" 2.3 -1.3 366.8 362.4 -inf 3.5 7.9 4.4 10.5 9.6
"2018-11-14 03:49:00" 3.8 0.1 369.0 367.0 inf 3.8 5.8 2.0 10.9 10.5
"2018-11-14 03:50:00" 6.2 0.3 365.9 365.7 -0.4 6.0 6.2 0.2 10.3 10.2
"2018-11-14 03:51:00" 2.4 -1.6 367.8 364.5 inf 4.0 7.4 3.3 10.6 10.0
"2018-11-14 03:52:00" 6.0 -3.1 367.8 366.8 -0.2 9.1 10.1 1.0 10.6 10.4
"2018-11-14 03:53:00" 3.3 -2.2 369.2 363.6 -inf 5.5 11.2 5.7 10.9 9.8
"2018-11-14 03:54:00" 5.9 -2.2 369.4 365.6 -0.4 8.1 11.8 3.7 10.9 10.2
"2018-11-14 03:55:00" 5.7 -1.2 366.9 364.3 0.6 7.0 9.5 2.5 10.5 10.0
"2018-11-14 03:56:00" 3.1 -2.9 369.1 366.7 -0.8 6.1 8.5 2.4 10.9 10.4
"2018-11-14 03:57:00" 3.8 -0.5 369.7 366.1 -inf 4.2 7.8 3.6 11.0 10.3
"2018-11-14 03:58:00" 4.0 -1.6 366.9 365.1 inf 5.6 7.4 1.8 10.5 10.1
"2018-11-14 03:59:00" 4.7 -3.1 368.7 364.1 -inf 7.8 12.4 4.6 10.8 9.9
"2018-11-14 04:00:00" 3.6 -1.6 368.2 365.7 -1.3 5.2 7.7 2.5 10.7 10.2
"2018-11-14 04:01:00" 3.2 -0.6 369.6 365.5 1.1 3.8 7.9 4.1 11.0 10.2
"2018-11-14 04:02:00" 3.8 0.1 369.7 363.9 1.0 3.6 9.4 5.8 11.0 9.9
"2018-11-14 04:03:00" 0.4 -0.9 368.0 364.4 0.1 1.2 4.8 3.6 10.7 10.0
"2018-11-14 04:04:00" 4.2 -2.2 367.2 364.5 0.1 6.5 9.1 2.6 10.5 10.0
