11,Pyranometer Upper Irradiance [W/m$^2$],Pyranometer Lower Irradiance [W/m$^2$],Pyrgeometer Upper Irradiance [W/m$^2$],Pyrgeometer Lower Irradiance [W/m$^2$],Albedo [-],Net Solar radiation [W/m$^2$],Net (total) radiation [W/m$^2$],Net Far Infrared radiation [W/m$^2$],Sky temperature [°C],Radiometer Ground temperature [°C]
2018-11-14 04:24:00,4.0831531666666665,-2.2328957500000004,366.2733274166667,363.78231708333334,0.46447391666666665,6.316048833333333,8.8070595,2.491010333333333,10.346421000000001,9.865338083333333
2018-11-14 04:25:00,4.8340777500000005,-2.460742333333333,368.57328308333337,366.1650225,-inf,7.294819999999999,9.70308075,2.4082606666666666,10.793074500000001,10.32937275
2018-11-14 04:26:00,7.650045416666667,-4.10123725,369.1019684166666,364.77586958333336,-0.8042956666666666,11.751282583333333,16.077381750000004,4.326099166666666,10.892707666666666,10.057990249999998
2018-11-14 04:27:00,4.505548166666666,-3.326559083333333,366.4545727499999,363.13216258333324,-0.8658116666666666,7.832107499999999,11.154517499999999,3.322410083333333,10.380390750000002,9.739886416666668
2018-11-14 04:28:00,4.69327925,-1.2759403333333332,366.4567804166666,367.4965928333333,0.36652983333333333,5.969220000000001,4.929407583333333,-1.0398121666666666,10.3834125,10.585010083333332
2018-11-14 04:29:00,3.7546234999999992,-2.2328958333333335,365.87489483333337,364.77225125,0.2588377499999999,5.987519333333334,7.090162916666666,1.1026438333333335,10.2694335,10.058546250000001
2018-11-14 04:30:00,5.866599250000001,-3.5544056666666664,369.32797,363.7475319166667,0.18103591666666663,9.421004916666666,15.001443000000002,5.580438083333334,10.938047416666668,9.85872958333333
2018-11-14 04:31:00,3.8484891666666656,-3.5088364166666666,367.8006493333334,365.9896053333334,-0.8179775833333333,7.357325333333332,9.168369333333333,1.8110437499999998,10.640337666666666,10.292899
2018-11-14 04:32:00,4.03622025,-1.6404948333333331,367.89201641666665,365.7194015,0.76227775,5.676715166666668,7.849330083333332,2.172614916666667,10.659409833333333,10.242824583333332
2018-11-14 04:33:00,2.252774,-1.3670791666666664,366.15286433333335,364.71123141666675,0.003479583333333295,3.6198531666666667,5.0614860833333335,1.4416330000000002,10.320678666666668,10.047506583333334
2018-11-14 04:34:00,3.4730267499999994,-1.9139107499999997,367.20350133333335,366.3028934166667,-0.6830797500000001,5.386937666666667,6.2875455,0.9006079166666664,10.528344833333335,10.356538416666668
2018-11-14 04:35:00,4.270884250000001,-1.0025246666666667,370.7741128333333,365.28599,-0.3742836666666667,5.273408916666666,10.761532,5.488123083333334,11.215036583333331,10.156935916666667
2018-11-14 04:36:00,3.8954217500000006,-0.4556929166666667,367.1317921666667,365.54829158333337,inf,4.351115,5.9346155,1.583500416666667,10.5091925,10.207591
2018-11-14 04:37:00,3.7076906666666662,-3.9645294166666667,366.3206004166666,363.7392625,0.8667319090909092,7.672219916666667,10.253557666666667,2.581337583333333,10.35803775,9.857006916666668
2018-11-14 04:38:00,1.4079838333333334,-1.2303712500000001,368.29186599999997,366.3146474166667,0.2910730000000002,2.6383550000000002,4.615573833333333,1.9772186666666662,10.738394166666666,10.357439083333334
2018-11-14 04:39:00,2.3935725,-1.5037869166666669,368.1561603333333,363.4957235,2.22688725,3.897359583333333,8.557796416666667,4.660437,10.711708416666667,9.809917833333332
2018-11-14 04:40:00,2.4874381666666667,-1.7772028333333336,369.30949024999995,363.23026483333325,-0.9710791666666666,4.264640833333334,10.343866333333333,6.079225500000001,10.926534083333332,9.758923666666666
2018-11-14 04:41:00,2.2997069999999997,-0.7746781666666668,368.45779074999996,363.79097674999997,-inf,3.0743851666666675,7.741198833333333,4.6668139166666665,10.770936916666665,9.868660916666666
2018-11-14 04:42:00,2.3935727499999997,-3.189851166666666,368.38387916666665,364.7583405833334,-0.7567696666666666,5.5834237500000015,9.208962333333334,3.625538666666666,10.752995666666669,10.05375483333333
2018-11-14 04:43:00,3.4260939999999995,-2.096188,365.3311085833334,366.97451466666666,-1.6022654999999997,5.522282000000001,3.87887575,-1.6434060833333335,10.163716083333334,10.483483416666667
2018-11-14 04:44:00,4.223951500000001,1.2759404999999997,366.3766539166667,365.22246975,inf,2.948010916666666,4.102195083333333,1.1541840833333332,10.369646750000001,10.145685833333333
2018-11-14 04:45:00,1.22025275,-1.5037870833333333,364.60878916666667,365.8533004166666,-0.03406375000000009,2.7240395,1.4795284166666667,-1.2445111666666666,10.025392083333331,10.266380083333333
2018-11-14 04:46:00,4.8810104999999995,0.22784650000000028,365.0039973333334,364.30317425,-0.14134441666666667,4.653164083333333,5.353987000000001,0.7008229166666665,10.095436249999999,9.967589166666667
2018-11-14 04:47:00,1.7365133333333331,-2.59745025,365.1867169166667,364.46822625000004,-inf,4.333963666666668,5.0524545,0.7184908333333334,10.13751725,9.999189916666666
2018-11-14 04:48:00,2.0650429166666666,-3.0075740833333335,367.18416333333334,363.34210949999994,,5.072616916666666,8.914670666666666,3.8420536666666667,10.522977583333335,9.780839416666668
2018-11-14 04:49:00,5.725801,-2.5063115000000002,368.2800144166667,363.80687116666667,-0.10796924999999996,8.232112416666666,12.705255833333334,4.473143333333333,10.734090916666666,9.871856583333333
2018-11-14 04:50:00,2.4874379999999996,-0.13670791666666618,367.1955276666666,365.7573458333334,-inf,2.624145833333334,4.062327916666667,1.4381819166666663,10.526083416666667,10.2488445
2018-11-14 04:51:00,-0.2815968333333334,-1.7772029999999992,368.45050833333335,365.9551088333333,0.29643336363636363,1.4956061666666665,3.9910053333333337,2.495399416666667,10.766601999999999,10.287966500000001
2018-11-14 04:52:00,4.03622025,-0.4101236666666666,368.010499,364.86926808333334,0.6091426666666666,4.446343916666666,7.587574833333335,3.1412308333333336,10.68369725,10.07563625
2018-11-14 04:53:00,2.4874381666666667,-1.54935625,370.23688599999997,365.8690744166667,-0.8257770833333331,4.036794333333334,8.404606,4.367811499999999,11.111355999999999,10.272339
2018-11-14 04:54:00,3.660758,-0.7291089166666668,366.81671325,365.30095808333334,0.19986574999999998,4.3898667499999995,5.905621916666667,1.5157550833333333,10.452644999999999,10.161511000000003
2018-11-14 04:55:00,2.722102083333333,-2.6430194999999994,364.6832580833334,365.8745035,-inf,5.365121666666666,4.173876416666666,-1.1912450833333332,10.037122166666668,10.272027166666666
2018-11-14 04:56:00,2.81596775,-2.141757166666667,367.9691733333334,364.35492558333334,-1.6004354166666668,4.957724833333334,8.571972666666666,3.6142478333333337,10.675212416666668,9.978059916666668
2018-11-14 04:57:00,2.8159674999999997,-2.4607424166666667,366.76180833333336,363.4217303333333,0.4371562499999999,5.276709833333332,8.616788,3.3400780833333332,10.441893333333333,9.793684333333333
2018-11-14 04:58:00,3.14449725,-2.962004583333334,367.7039360833333,364.4205751666666,-inf,6.106501916666667,9.389862833333334,3.2833609166666675,10.622394166666668,9.989846416666666
2018-11-14 04:59:00,2.8159676666666673,-0.6835395833333333,369.35511483333335,365.0501345833334,inf,3.49950725,7.8044875,4.30498,10.941654333333332,10.111575
2018-11-14 05:00:00,3.33222825,0.04556925000000012,369.09668191666674,364.8820288333333,0.008338333333333317,3.2866590833333333,7.501312166666668,4.214652999999999,10.891087999999998,10.079778666666666
2018-11-14 05:01:00,3.9423546666666662,-2.2328958333333335,367.7657278333333,363.7155241666667,0.5646185,6.175250666666667,10.225454166666669,4.0502037500000005,10.635853583333335,9.853476916666667
2018-11-14 05:02:00,2.5813035833333333,-1.2303711666666668,368.40488350000004,365.01671591666667,-1.4223232499999998,3.8116749166666666,7.199842416666666,3.388167416666666,10.757651833333334,10.105853416666667
2018-11-14 05:03:00,3.4260939166666664,-3.6911135,368.8707601666667,363.52596775,0.3302957500000001,7.117207416666667,12.462000000000002,5.3447924166666665,10.849664416666668,9.816866916666667
2018-11-14 05:04:00,4.787145083333334,-1.6860642499999996,366.3672844166667,365.0370976666666,-inf,6.47320925,7.8033961666666665,1.3301869999999996,10.367286833333333,10.108466083333333
2018-11-14 05:05:00,1.2202526666666664,-2.916435416666667,368.0668073333334,365.0240063333333,-inf,4.136687916666667,7.179489083333333,3.0428013333333332,10.691716,10.106955083333332
2018-11-14 05:06:00,4.4586155,-0.592401,366.6524651666668,363.5335536666667,-inf,5.051016416666667,8.169927916666666,3.1189115,10.421884,9.816415333333333
2018-11-14 05:07:00,5.021808833333332,-1.13923275,366.1020510000001,366.32002908333334,2.044475333333333,6.161041583333334,5.943063666666667,-0.2179779166666663,10.312973333333334,10.355785416666668
2018-11-14 05:08:00,3.3791612500000006,-2.551881,367.4798415833333,365.0423599166667,-1.6138274166666668,5.931042166666667,8.368524083333336,2.437482166666666,10.57822975,10.110309833333334
2018-11-14 05:09:00,4.787145166666666,0.3645545833333333,365.985498,361.65568533333334,-0.31911649999999997,4.4225905,8.752403166666667,4.329812666666666,10.290446750000001,9.451022166666666
2018-11-14 05:10:00,6.101263166666667,-5.37717775,366.3136465833333,365.8681254166667,-0.8006226666666666,11.478440833333336,11.923962416666667,0.4455213333333335,10.35304825,10.270387833333332
2018-11-14 05:11:00,5.021808916666667,-1.1392325833333334,367.230395,363.5336601666666,-0.34434625,6.1610415000000005,9.857776583333333,3.6967350833333334,10.535570499999997,9.818185333333332
2018-11-14 05:12:00,4.5055482499999995,-3.6911135833333333,366.5242978333333,361.52460900000005,-1.7254203333333331,8.196661749999999,13.196350583333333,4.99968875,10.394760083333333,9.426127833333334
2018-11-14 05:13:00,5.162607333333333,-0.50126225,367.3952294166666,364.60255333333333,inf,5.663869666666666,8.456545749999998,2.7926761666666664,10.563981333333333,10.027087666666667
2018-11-14 05:14:00,3.003698833333333,-3.2354205833333327,365.9430158333334,364.4819896666666,-inf,6.239119333333334,7.700145500000001,1.4610262500000004,10.283489416666667,10.001923833333331
2018-11-14 05:15:00,5.6788680833333345,-0.8658166666666666,364.63071366666674,365.21810258333335,-1.7657625000000001,6.544684833333332,5.957295916666666,-0.5873889166666665,10.022207166666666,10.144791916666666
2018-11-14 05:16:00,2.862900583333333,-2.4151731666666665,367.7168209166666,363.4260575,-inf,5.2780735000000005,9.568837083333333,4.290763416666667,10.627178416666666,9.795961833333331
2018-11-14 05:17:00,4.740212166666667,-2.870866166666667,369.20414600000004,364.765138,0.870271666666667,7.611078250000001,12.050086166666667,4.439007833333333,10.909487750000002,10.056603666666666
2018-11-14 05:18:00,5.678868083333334,-3.7822521666666664,368.5156829166667,366.87426508333334,-0.3360475833333334,9.461120333333334,11.102538083333336,1.6414177500000005,10.780017166666665,10.464692833333334
2018-11-14 05:19:00,4.8810105,0.09113841666666667,365.50410983333336,363.4343135000001,1.31762725,4.789871999999999,6.859668500000001,2.0697964166666662,10.195803666666666,9.797269083333333
2018-11-14 05:20:00,3.003698916666666,-2.096188083333333,367.0109204166667,366.3847451666666,inf,5.099886666666667,5.726062250000001,0.6261754166666669,10.490220333333333,10.371181833333331
2018-11-14 05:21:00,5.021808833333333,-2.916435333333333,365.73084825,363.91781625000004,0.4057015833333333,7.9382443333333335,9.751276166666667,1.8130318333333335,10.239713833333333,9.891929750000001
2018-11-14 05:22:00,5.491136833333332,0.8202474166666667,369.5961327499999,365.6689286666667,0.5979576666666667,4.670889333333332,8.598093750000002,3.9272042499999995,10.986527833333334,10.23130725
2018-11-14 05:23:00,4.881010416666666,-0.6835395833333333,367.5699932500001,364.36248,0.8734135000000002,5.564550083333335,8.772063333333334,3.207512916666667,10.599808,9.979509916666666
2018-11-14 05:24:00,1.4549166666666666,0.04556941666666675,366.9542678333333,365.522463,inf,1.4093472500000004,2.8411521666666673,1.431805,10.479688166666667,10.203646500000001
2018-11-14 05:25:00,5.397271333333333,-0.8658169166666666,366.3451096666667,366.71969691666663,1.8458426666666663,6.263088,5.888500583333333,-0.3745874999999999,10.356201333333335,10.43472775
2018-11-14 05:26:00,2.9567661666666667,-3.6911137500000013,367.4008404166666,363.673421,-0.21757416666666654,6.647879666666667,10.375298666666668,3.727419249999999,10.565190166666666,9.844817583333333
2018-11-14 05:27:00,2.01811,-2.0050493333333335,365.5210456666667,362.34541716666666,0.31955499999999987,4.0231595,7.1987880833333335,3.1756285833333333,10.202925916666665,9.5851045
2018-11-14 05:28:00,2.5813036666666664,-2.1873264166666666,367.95020466666665,364.1437495,-0.4051374166666666,4.768630166666667,8.575085833333334,3.8064555,10.670027750000001,9.935746916666668
2018-11-14 05:29:00,4.41168275,-3.098712583333333,364.5374699166667,364.6938170833334,-inf,7.510395333333335,7.354048249999998,-0.1563470000000001,10.011492833333335,10.043131166666667
2018-11-14 05:30:00,3.144497166666666,-2.0506185833333332,365.0304889166667,366.6108009166667,-inf,5.195115833333334,3.6148037499999996,-1.5803120833333335,10.107105666666667,10.415303916666668
2018-11-14 05:31:00,3.707690666666666,-2.916435333333334,368.6233757499999,362.7780703333333,-0.06774191666666668,6.624126083333333,12.469431416666666,5.845305249999999,10.8024615,9.671399416666667
2018-11-14 05:32:00,4.0362203333333335,-0.13670808333333342,365.8087729166666,365.26309675,-0.09719099999999999,4.172928083333333,4.718604666666667,0.54567625,10.25965225,10.153903166666666
2018-11-14 05:33:00,4.083153,-2.7341580833333334,365.61991375,366.2220446666667,0.9675765833333335,6.817311166666666,6.2151805000000016,-0.6021309166666665,10.220065,10.339508333333333
2018-11-14 05:34:00,5.021808916666667,-4.32908375,368.65139266666665,365.6635831666667,,9.35089275,12.338702416666665,2.9878095833333336,10.804416583333333,10.229175916666668
2018-11-14 05:35:00,3.566892333333333,-1.59492575,368.03530358333336,363.5766396666667,,5.161818,9.620481916666664,4.458663916666667,10.68630175,9.826129416666666
2018-11-14 05:36:00,5.444203999999999,-2.1873265,369.2195045833333,364.3784134166667,-1.0910905833333333,7.631530666666666,12.472621833333333,4.841091250000001,10.917449083333336,9.982558749999999
2018-11-14 05:37:00,1.9711773333333331,-2.18732675,366.01779058333335,365.3010254166666,,4.158504,4.875269083333333,0.7167650833333331,10.296995083333334,10.160084333333334
2018-11-14 05:38:00,3.19143,-2.278465,366.24730550000004,365.4772742500001,-1.9040405833333336,5.46989525,6.239926333333333,0.7700311666666667,10.342608833333331,10.193238916666667
2018-11-14 05:39:00,2.9098332499999997,-3.6911135833333337,368.2756549166667,366.6987939166666,-0.09082591666666667,6.600946833333334,8.177807833333334,1.5768610833333334,10.733785750000001,10.431140833333332
2018-11-14 05:40:00,3.379161166666666,-2.870866083333333,368.4133885833333,365.99702558333325,-1.3174266666666665,6.25002725,8.666390333333332,2.416363166666667,10.761007083333334,10.296354333333332
2018-11-14 05:41:00,3.5199595833333337,-1.00252475,369.1665780833334,364.51278066666663,inf,4.5224841666666675,9.176281666666666,4.653797333333333,10.906742999999999,10.00913725
2018-11-14 05:42:00,3.23836275,-2.05061875,364.69283608333336,364.39555924999996,-0.8723280000000001,5.288981333333333,5.58625825,0.29727691666666667,10.040414500000002,9.982723166666666
2018-11-14 05:43:00,5.2564729166666675,-1.6404949166666667,368.90085975000005,364.8992706666667,inf,6.896967833333334,10.898556999999998,4.001589333333333,10.854695166666666,10.083132583333335
2018-11-14 05:44:00,4.36474975,-3.5088361666666668,365.00058683333333,367.6383788333333,-0.9367529166666667,7.873586166666667,5.235793916666668,-2.6377919999999997,10.098749250000001,10.61354775
2018-11-14 05:45:00,3.3791611666666665,-3.417697666666667,367.89154608333337,362.3108451666667,1.6911961666666668,6.7968589166666655,12.377559666666665,5.580700833333334,10.660274833333334,9.579869166666667
2018-11-14 05:46:00,3.848489166666667,-1.5949255833333336,366.7136519166667,364.37287399999997,-1.1117695833333332,5.4434146666666665,7.784192583333333,2.3407779999999994,10.430587333333333,9.980489749999998
2018-11-14 05:47:00,2.956765916666667,-1.7772026666666667,368.31395408333333,366.1769374166666,1.1494002500000002,4.733968833333333,6.870985583333334,2.137016666666667,10.737630916666667,10.328850749999999
2018-11-14 05:48:00,6.38286,-2.3696035833333333,366.54278633333337,365.1060673333334,-0.3405580000000001,8.75246375,10.189182666666666,1.4367190833333334,10.395029166666667,10.122015333333334
2018-11-14 05:49:00,2.8629002499999996,-1.6404949166666665,368.04164041666667,366.97977149999997,-0.2962189166666668,4.503395416666667,5.565264249999999,1.061868833333333,10.688290333333333,10.484796166666667
2018-11-14 05:50:00,5.538069833333334,-0.6379703333333334,368.96108875,362.3570432499999,-0.15063283333333333,6.1760399999999995,12.780085666666666,6.604045500000001,10.865926499999999,9.585852916666665
2018-11-14 05:51:00,3.566892166666667,0.18227708333333306,368.5924810833333,365.9711564166667,-0.20582149999999996,3.3846150833333333,6.005939833333334,2.62132475,10.794688416666666,10.290869749999999
2018-11-14 05:52:00,4.270884416666666,-2.8252968333333333,368.7103703333333,365.8678793333333,-0.051261333333333305,7.0961810000000005,9.938672083333332,2.8424910833333334,10.8163535,10.271402
2018-11-14 05:53:00,5.068741583333333,-1.1102230246251565e-16,367.21153008333323,364.79171591666665,-0.3918148333333333,5.068741583333334,7.488555916666667,2.419814166666667,10.52920025,10.063263
2018-11-14 05:54:00,4.13008575,-0.27341566666666667,368.1108775,365.9996309166666,-0.54347625,4.4035018333333324,6.514748166666666,2.111246416666667,10.703825166666666,10.29701425
2018-11-14 05:55:00,3.4260939166666673,-1.1848020000000001,364.787634,363.10517883333335,0.5437873333333333,4.610895916666666,6.293350916666667,1.6824552500000005,10.059546666666668,9.733506833333331
2018-11-14 05:56:00,4.693279333333334,-3.41769775,367.74301491666665,365.22968525000005,0.3160249166666667,8.110977,10.624306916666667,2.51332975,10.631171333333333,10.14815425
2018-11-14 05:57:00,2.5343709166666666,-1.5037870833333333,367.18445575000004,365.95933775000003,-inf,4.038157833333334,5.263275750000001,1.2251180833333326,10.521844750000001,10.289641416666667
2018-11-14 05:58:00,4.787145083333334,-4.055667833333334,365.87490299999996,365.09358091666667,-1.5225874166666669,8.842813000000001,9.624135083333332,0.7813222499999998,10.269695500000001,10.121535
2018-11-14 05:59:00,3.660757916666667,-1.1392326666666668,366.03531808333327,365.7527833333333,inf,4.799990583333334,5.082525333333334,0.28253475,10.303399,10.2485275
2018-11-14 06:00:00,2.9098332499999997,-2.0961878333333335,364.57688516666667,363.60800674999996,,5.00602125,5.974899583333333,0.9688784166666667,10.021455249999999,9.831555166666666
2018-11-14 06:01:00,2.4874380833333336,-2.5518810833333334,366.689682,365.0931650833333,-1.093377416666667,5.039319000000001,6.635836000000001,1.5965170000000002,10.4292125,10.121607416666665
2018-11-14 06:02:00,3.3791610833333334,-2.9164353333333337,367.03775175000004,363.7897264166666,inf,6.295596500000001,9.543621833333333,3.248025416666666,10.493438166666666,9.866133166666668
2018-11-14 06:03:00,4.0362202499999995,-2.7341581666666666,366.90966449999996,364.94347425,-0.08311900000000001,6.7703784166666665,8.736568833333331,1.9661905,10.468861250000002,10.091611583333332
2018-11-14 06:04:00,2.440505416666667,-0.9113860833333337,368.6561589166667,364.66904925,-0.021891916666666743,3.3518912499999995,7.339001166666667,3.9871097499999997,10.808139583333334,10.039126
2018-11-14 06:05:00,4.364749916666667,-0.9569553333333335,364.87920775,365.60553841666666,inf,5.321705083333334,4.595374583333333,-0.7263305,10.078397666666666,10.219182750000002
2018-11-14 06:06:00,6.288994333333332,-1.9594800833333335,365.7958476666667,364.49461958333336,-1.6011094166666666,8.248474333333334,9.549702666666667,1.3012283333333332,10.253556333333334,10.000178499999999
2018-11-14 06:07:00,5.162607333333333,-2.5974501666666665,368.47111449999994,363.3087019166667,-2.0046384166666664,7.760057583333334,12.922470250000003,5.162412666666666,10.773293083333334,9.772692999999999
2018-11-14 06:08:00,5.4783370909090925,-3.5295498181818177,367.3043818181818,363.5921170909091,-0.6632332727272728,9.007886636363638,12.720151454545453,3.712264818181818,10.546979090909092,9.828985909090909
2018-11-14 06:09:00,3.0506315833333333,-2.460742166666667,364.71079775,363.87594716666666,-0.1423307500000001,5.51137375,6.346224666666667,0.8348507500000001,10.0417535,9.883172166666666
2018-11-14 06:10:00,3.754623583333334,-4.7392075,367.2652884166667,362.7435304166666,-inf,8.493831083333333,13.01558875,4.52175775,10.538115833333334,9.6644915
2018-11-14 06:11:00,3.660757916666667,-2.0961878333333335,369.9712973333333,363.65323749999993,-0.3760805,5.75694575,12.075005583333335,6.31805975,11.058355166666665,9.840404666666666
2018-11-14 06:12:00,5.631935249999999,-2.734158083333334,365.8843625,364.9157465833334,-0.3797376666666666,8.3660935,9.334709416666666,0.9686158333333336,10.27304675,10.08529225
2018-11-14 06:13:00,5.30340575,-1.45821775,365.48651199999995,365.08124033333326,-1.3623951666666667,6.761623416666666,7.1668951666666665,0.40527174999999976,10.1944135,10.1192585
2018-11-14 06:14:00,2.06504275,-1.32150975,367.65753925000007,366.0337891666666,0.44050816666666676,3.3865526666666663,5.010302916666666,1.6237499999999996,10.613305333333335,10.302645083333333
2018-11-14 06:15:00,5.209540083333333,-2.7341581666666657,366.90151366666663,364.5236746666667,-0.3778125000000001,7.943698416666668,10.321537333333332,2.3778389166666667,10.468850833333335,10.01151225
2018-11-14 06:16:00,6.523658333333333,-3.1442820833333336,369.17284558333336,363.36805258333334,-0.8365022500000001,9.66794025,15.472733333333332,5.804793083333333,10.902884666666665,9.784744166666668
2018-11-14 06:17:00,3.5199595,0.6379702500000003,367.9566086666667,365.2383171666667,0.4744489166666666,2.88198925,5.6002805,2.718291083333334,10.673639833333333,10.148656583333333
2018-11-14 06:18:00,3.144497166666666,-1.367078916666667,367.1199040833333,365.05528408333333,inf,4.511576166666667,6.576196333333332,2.06462,10.51315433333333,10.112206416666666
2018-11-14 06:19:00,6.805254999999999,-1.2759404166666666,365.45037958333336,363.96504591666667,-0.162646,8.081195666666668,9.566529083333332,1.4853336666666668,10.188301500000001,9.902030499999999
2018-11-14 06:20:00,4.130085916666667,-1.23037125,366.46350766666666,364.74425399999996,0.12436633333333331,5.360457,7.0797109166666665,1.7192538333333331,10.381430166666666,10.052128000000002
2018-11-14 06:21:00,1.8303789166666664,0.4101237499999999,367.313691,364.23529166666657,0.31286100000000006,1.4202552500000003,4.498654666666667,3.078399416666666,10.546356000000001,9.954501166666667
2018-11-14 06:22:00,5.538069666666666,0.41012374999999973,367.51487325,366.63857241666665,-0.22907249999999998,5.127945916666667,6.004246666666667,0.8763005833333336,10.589098166666666,10.419591
2018-11-14 06:23:00,2.956766,-2.0050492499999995,365.4261823333334,365.272761,-inf,4.961815166666667,5.115236333333333,0.15342100000000006,10.183205666666668,10.154319499999998
2018-11-14 06:24:00,5.8196665,-1.3670790000000004,369.4996866666666,363.4010679166667,-0.0928177500000001,7.186745583333333,13.285364166666666,6.098618833333333,10.971303416666666,9.792111500000003
2018-11-14 06:25:00,3.2852955,-0.3645543333333334,367.65744266666667,364.3546883333333,inf,3.649849833333333,6.95260425,3.3027542499999996,10.614944000000001,9.976501416666665
2018-11-14 06:26:00,5.209540083333334,-0.09113858333333347,368.2143398333333,365.2297184166666,0.99215675,5.30067875,8.285299916666666,2.9846210833333333,10.720636249999998,10.147207916666666
2018-11-14 06:27:00,4.505548083333334,-1.0480938333333334,366.7487556666667,366.22100958333334,0.21693058333333334,5.553642166666666,6.081388166666667,0.5277459166666668,10.440383,10.336124750000002
2018-11-14 06:28:00,3.3791612500000006,-1.0480939166666663,371.2284179166666,364.3600303333333,-inf,4.427255166666667,11.295642833333332,6.868387416666665,11.300445916666666,9.979197666666666
2018-11-14 06:29:00,2.581303666666667,-2.460742416666667,369.39312783333327,365.24794575000004,inf,5.042046083333333,9.18722833333333,4.145182166666667,10.946695499999999,10.14699575
2018-11-14 06:30:00,3.00369875,-0.9113859999999999,365.63599025,367.2649168333333,-inf,3.9150848333333332,2.286158083333333,-1.6289265833333335,10.219413166666667,10.540461583333334
2018-11-14 06:31:00,5.021808916666667,-0.6835395833333336,369.55671008333337,364.4880756666667,-0.5986870833333334,5.7053484999999995,10.773983083333333,5.0686345,10.981900583333333,10.004817999999998
2018-11-14 06:32:00,2.9098331666666666,-1.913910666666667,366.4759209166666,366.09176808333336,-0.17968683333333338,4.823743749999999,5.2078966666666675,0.3841529166666667,10.385129416666667,10.31334058333333
2018-11-14 06:33:00,0.8917231666666668,-2.1873265,365.92230849999993,366.87644499999993,-inf,3.0790496666666662,2.124913249999999,-0.9541365000000003,10.2807135,10.463731666666668
2018-11-14 06:34:00,5.021808833333333,-3.8733908333333336,364.18042899999995,364.08492533333333,-1.2059507499999997,8.895199666666665,8.990703416666667,0.09550374999999982,9.942139250000002,9.924695833333333
2018-11-14 06:35:00,3.8015564166666658,-0.5924010000000001,366.90971883333333,364.4818020833333,-1.2305841666666668,4.393957250000001,6.821873833333335,2.4279165833333334,10.469304500000002,10.00141075
2018-11-14 06:36:00,3.8484890833333334,-2.0050493333333335,365.5473376666667,362.9254878333333,-1.40935775,5.8535385,8.47538825,2.6218499166666667,10.207968000000001,9.699192833333333
2018-11-14 06:37:00,3.61382525,-2.415173166666667,367.6797893333334,365.14068949999995,0.049117999999999995,6.028998166666667,8.568098166666667,2.5390999166666663,10.6176015,10.130451
2018-11-14 06:38:00,2.9098331666666666,-1.0480939166666667,367.82806091666663,366.0896765,inf,3.957927083333333,5.6963117500000005,1.7383844166666667,10.643018333333334,10.31415225
2018-11-14 06:39:00,3.2383628333333334,-2.3240344166666667,367.3800553333333,365.29776775,0.9238698333333333,5.562397083333334,7.644685166666666,2.0822878333333334,10.561978083333333,10.16007475
2018-11-14 06:40:00,3.942354583333333,-1.0480940833333336,366.6955111666666,365.2975788333333,-0.5433414999999999,4.9904486666666665,6.388380916666667,1.3979321666666664,10.430189333333333,10.159816750000001
2018-11-14 06:41:00,2.956765916666667,-4.101237333333333,366.13766725,362.55211549999996,2.221082083333333,7.058003333333333,10.643554916666666,3.5855517500000005,10.3217345,9.627018333333334
2018-11-14 06:42:00,3.7546234999999997,-1.503787,368.39646941666666,365.4700280833333,1.3055510000000001,5.258410583333333,8.184851833333333,2.926441333333333,10.7573205,10.195058833333334
2018-11-14 06:43:00,3.3791611666666665,-2.643019666666666,368.3904914166667,364.6358391666667,0.08000925000000005,6.02218075,9.776833166666666,3.754652416666666,10.756988916666666,10.032707666666667
2018-11-14 06:44:00,4.974876166666666,-3.7822521666666673,367.4349838333333,364.36468691666664,-inf,8.757128333333332,11.827425333333336,3.070296916666667,10.573527833333332,9.97887825
2018-11-14 06:45:00,3.660758,-2.141757166666667,368.3429915,366.2317448333333,0.08888091666666668,5.802515166666666,7.913761666666665,2.1112464166666665,10.744950916666667,10.34144725
2018-11-14 06:46:00,1.1263871666666663,-3.098712583333333,369.17322433333334,363.76068633333335,0.9092240833333335,4.225099666666666,9.637637333333332,5.412537666666666,10.908300666666664,9.861103083333333
2018-11-14 06:47:00,2.956766083333333,-1.3215098333333335,369.36140800000004,364.30406450000004,-0.03275025000000009,4.278275666666667,9.3356195,5.057343666666665,10.943022000000001,9.9673885
2018-11-14 06:48:00,3.9892875,-3.0531432499999998,367.732305,364.62813516666665,-0.3143156666666667,7.0424307499999985,10.146600416666667,3.1041697500000005,10.62521025,10.031014749999999
2018-11-14 06:49:00,4.787144833333333,-1.5949256666666667,368.5296695833333,363.84027383333324,-0.4524785,6.382070583333333,11.071466083333334,4.689395666666667,10.781974583333332,9.877044416666669
2018-11-14 06:50:00,5.39727125,-2.1873265833333333,366.3845044166667,366.1036950833333,-0.3451465000000001,7.584597916666667,7.865407166666668,0.28080924999999995,10.367385,10.317224833333333
2018-11-14 06:51:00,5.30340575,-2.2328958333333335,366.952701,365.78403741666665,0.7705625833333335,7.5363014999999995,8.704965,1.1686634166666667,10.479151250000001,10.253775083333334
2018-11-14 06:52:00,3.7076904999999996,-2.6430195000000007,367.34535258333335,366.48671974999996,-inf,6.350710333333333,7.2093430833333345,0.85863275,10.553931583333336,10.389535083333334
