,u,direction,z,sonic_temp,h,u_top,direction_top,z_top,sonic_temp_top,Pyranometer Upper Irradiance [W/m$^2$],Pyranometer Lower Irradiance [W/m$^2$],Pyrgeometer Upper Irradiance [W/m$^2$],Pyrgeometer Lower Irradiance [W/m$^2$],Net Solar radiation [W/m$^2$],Net (total) radiation [W/m$^2$],Net Far Infrared radiation [W/m$^2$],Sky temperature [°C],Radiometer Ground temperature [°C],Sensor Ground temperature [°C],North temperature [°C],East temperature [°C],South temperature [°C],West temperature [°C]
2018-11-14 03:32:00,189.9451114922813,0.4733619210977705,-0.021706689536878262,13.507735849056614,5.5,339.1565362198168,3.2613655287260603,0.1282014987510405,13.316261448792725,5.913532,0.04556933333333338,366.4701559166666,364.8736390833333,5.86796275,7.4644796666666675,1.5965169166666668,10.379837916666666,10.07907325,10.651666666666673,12.933333333333328,11.61000000000001,11.488333333333333,10.281666666666665
2018-11-14 03:32:00,170.2110091743119,0.8732110091743117,-0.1616096747289406,12.500458715596272,9.5,339.1565362198168,3.2613655287260603,0.1282014987510405,13.316261448792725,5.913532,0.04556933333333338,366.4701559166666,364.8736390833333,5.86796275,7.4644796666666675,1.5965169166666668,10.379837916666666,10.07907325,10.651666666666673,12.933333333333328,11.61000000000001,11.488333333333333,10.281666666666665
2018-11-14 03:32:00,300.9008333333333,2.380800000000004,-0.08468333333333337,13.239150000000027,13.5,339.1565362198168,3.2613655287260603,0.1282014987510405,13.316261448792725,5.913532,0.04556933333333338,366.4701559166666,364.8736390833333,5.86796275,7.4644796666666675,1.5965169166666668,10.379837916666666,10.07907325,10.651666666666673,12.933333333333328,11.61000000000001,11.488333333333333,10.281666666666665
2018-11-14 03:32:00,333.1365528726062,3.0051706910907594,-0.035295587010824345,13.372248126561225,17.5,339.1565362198168,3.2613655287260603,0.1282014987510405,13.316261448792725,5.913532,0.04556933333333338,366.4701559166666,364.8736390833333,5.86796275,7.4644796666666675,1.5965169166666668,10.379837916666666,10.07907325,10.651666666666673,12.933333333333328,11.61000000000001,11.488333333333333,10.281666666666665
2018-11-14 03:32:00,303.78833333333336,3.0981,0.038883333333333436,12.700658333333294,21.5,339.1565362198168,3.2613655287260603,0.1282014987510405,13.316261448792725,5.913532,0.04556933333333338,366.4701559166666,364.8736390833333,5.86796275,7.4644796666666675,1.5965169166666668,10.379837916666666,10.07907325,10.651666666666673,12.933333333333328,11.61000000000001,11.488333333333333,10.281666666666665
2018-11-14 03:33:00,222.85046728971963,0.5190654205607474,0.04375531011045043,13.961359388275206,1.5,337.2783333333333,3.269575000000002,-0.13097500000000012,13.324083333333382,2.0650430000000006,-3.2809897500000003,371.39636425,365.780853,5.346032833333332,10.961543999999998,5.615511333333332,11.333444333333333,10.252628333333332,10.678333333333336,12.958333333333329,11.620000000000006,11.484999999999998,10.373333333333326
2018-11-14 03:33:00,192.59171597633136,0.5738123415046488,-0.0285460693153002,13.518140321217293,5.5,337.2783333333333,3.269575000000002,-0.13097500000000012,13.324083333333382,2.0650430000000006,-3.2809897500000003,371.39636425,365.780853,5.346032833333332,10.961543999999998,5.615511333333332,11.333444333333333,10.252628333333332,10.678333333333336,12.958333333333329,11.620000000000006,11.484999999999998,10.373333333333326
2018-11-14 03:33:00,217.2983193277311,0.8203865546218491,-0.28678151260504176,12.499554621848686,9.5,337.2783333333333,3.269575000000002,-0.13097500000000012,13.324083333333382,2.0650430000000006,-3.2809897500000003,371.39636425,365.780853,5.346032833333332,10.961543999999998,5.615511333333332,11.333444333333333,10.252628333333332,10.678333333333336,12.958333333333329,11.620000000000006,11.484999999999998,10.373333333333326
2018-11-14 03:33:00,255.5661948376353,2.2803996669442093,-0.12026644462947556,13.224288093255653,13.5,337.2783333333333,3.269575000000002,-0.13097500000000012,13.324083333333382,2.0650430000000006,-3.2809897500000003,371.39636425,365.780853,5.346032833333332,10.961543999999998,5.615511333333332,11.333444333333333,10.252628333333332,10.678333333333336,12.958333333333329,11.620000000000006,11.484999999999998,10.373333333333326
2018-11-14 03:33:00,334.9183333333333,2.8607750000000003,-0.10425000000000012,13.355858333333405,17.5,337.2783333333333,3.269575000000002,-0.13097500000000012,13.324083333333382,2.0650430000000006,-3.2809897500000003,371.39636425,365.780853,5.346032833333332,10.961543999999998,5.615511333333332,11.333444333333333,10.252628333333332,10.678333333333336,12.958333333333329,11.620000000000006,11.484999999999998,10.373333333333326
2018-11-14 03:33:00,341.5228975853456,3.0323730224812664,-0.08980016652789352,12.700158201498713,21.5,337.2783333333333,3.269575000000002,-0.13097500000000012,13.324083333333382,2.0650430000000006,-3.2809897500000003,371.39636425,365.780853,5.346032833333332,10.961543999999998,5.615511333333332,11.333444333333333,10.252628333333332,10.678333333333336,12.958333333333329,11.620000000000006,11.484999999999998,10.373333333333326
2018-11-14 03:34:00,171.14715719063543,0.5494816053511699,0.0647240802675586,13.951396321070176,1.5,338.12156536219817,2.857102414654455,-0.06797668609492083,13.296411323896814,5.021808833333333,-3.5088362500000003,367.82888458333326,366.21815083333337,8.530645249999997,10.141379,1.6107335833333336,10.64864325,10.337865166666663,10.673333333333336,12.953333333333328,11.603333333333342,11.491666666666667,10.328333333333328
